,name,party,state,district,context,le,eg
1254,Peter Hoekstra,republican,Michigan,2,candidate,"[{'year': 1992, 'le': 0.17235201100000003}, {'year': 1994, 'le': 0.32560932600000003}, {'year': 1996, 'le': 0.36577782}, {'year': 1998, 'le': 0.84620899}, {'year': 2000, 'le': 1.5395804640000001}, {'year': 2002, 'le': 2.246769905}, {'year': 2004, 'le': 1.9898144080000002}, {'year': 2006, 'le': 0.21307157}, {'year': 2008, 'le': 0.22378663399999998}]","[{'year': 1992, 'eg': 0.21911687827492998}, {'year': 1994, 'eg': -0.015307409867807835}, {'year': 1996, 'eg': 0.17676656194939672}, {'year': 1998, 'eg': 0.11015251238168354}, {'year': 2000, 'eg': 0.188226265413469}, {'year': 2002, 'eg': 0.07297437944972567}, {'year': 2004, 'eg': 0.09600006153751481}, {'year': 2006, 'eg': 0.1512088135543984}, {'year': 2008, 'eg': 0.22446687969147328}]"
1255,James A. Barcia,democrat,Michigan,5,candidate,"[{'year': 1992, 'le': 0.047005094000000004}, {'year': 1994, 'le': 0.33684253700000005}, {'year': 1996, 'le': 0.8128191229999999}, {'year': 1998, 'le': 0.6744784709999999}, {'year': 2000, 'le': 1.080344558}]","[{'year': 1992, 'eg': 0.2774662029780564}, {'year': 1994, 'eg': 0.16295874527667065}, {'year': 1996, 'eg': 0.08213989184817445}, {'year': 1998, 'eg': 0.05882213601023314}, {'year': 2000, 'eg': -0.0036510492982477385}]"
1256,Nick Smith,republican,Michigan,7,candidate,"[{'year': 1992, 'le': 0.219357105}, {'year': 1994, 'le': 0.3638708}, {'year': 1996, 'le': 0.89047724}, {'year': 1998, 'le': 3.466787338}, {'year': 2000, 'le': 4.432044983}, {'year': 2002, 'le': 1.1896895170000001}]","[{'year': 1992, 'eg': -0.37638354658921425}, {'year': 1994, 'eg': 0.1715830985915493}, {'year': 1996, 'eg': 0.3787383776264734}, {'year': 1998, 'eg': 0.32618173033103276}, {'year': 2000, 'eg': 0.24570349778017508}, {'year': 2002, 'eg': 0.28958383603602716}]"
1257,Joe Knollenberg,republican,Michigan,11,candidate,"[{'year': 1992, 'le': 0.062673459}, {'year': 1994, 'le': 0.133915141}, {'year': 1996, 'le': 0.329616278}, {'year': 1998, 'le': 0.377806753}, {'year': 2000, 'le': 1.965859056}, {'year': 2002, 'le': 2.649947405}, {'year': 2004, 'le': 3.5468472980000003}, {'year': 2006, 'le': 0.137869835}]","[{'year': 1992, 'eg': 0.32526663436802705}, {'year': 1994, 'eg': 0.12303644152959221}, {'year': 1996, 'eg': 0.24744593627312755}, {'year': 1998, 'eg': 0.1981630086269508}, {'year': 2000, 'eg': 0.3474185607668249}, {'year': 2002, 'eg': 0.3178318511198946}, {'year': 2004, 'eg': 0.31090026672613474}, {'year': 2006, 'eg': 0.44652400608298937}]"
1258,James M. Talent,republican,Missouri,2,candidate,"[{'year': 1992, 'le': 0.14121798800000002}, {'year': 1994, 'le': 0.7932375070000001}, {'year': 1996, 'le': 1.8102576730000002}, {'year': 1998, 'le': 5.553485394}]","[{'year': 1992, 'eg': 0.4716299345158461}, {'year': 1994, 'eg': 0.13349646310907692}, {'year': 1996, 'eg': 0.25759254744649573}, {'year': 1998, 'eg': 0.08305905273567223}]"
1259,Pat Danner,democrat,Missouri,6,candidate,"[{'year': 1992, 'le': 0.9608898359999999}, {'year': 1994, 'le': 1.2720472809999999}, {'year': 1996, 'le': 0.036161561}, {'year': 1998, 'le': 0.046263345}]","[{'year': 1992, 'eg': 0.3910749132293575}, {'year': 1994, 'eg': 0.17708918547614214}, {'year': 1996, 'eg': 0.10638211481147627}, {'year': 1998, 'eg': 0.058588420817836155}]"
1260,Harold L. Wolkmer,democrat,Missouri,9,candidate,"[{'year': 1992, 'le': 0.45530303299999997}]","[{'year': 1992, 'eg': 0.4774924904815658}]"
1261,"William H. Zeliff, Jr.",republican,New Hampshire,1,candidate,"[{'year': 1992, 'le': 0.062673459}, {'year': 1994, 'le': 0.287347853}]","[{'year': 1992, 'eg': 0.39300339094418435}, {'year': 1994, 'eg': 0.13107656505797513}]"
1262,Dick Swett,democrat,New Hampshire,2,candidate,"[{'year': 1992, 'le': 0.141015282}]","[{'year': 1992, 'eg': 0.24047779589788623}]"
1263,Cristopher H. Smith,republican,New Jersey,4,candidate,"[{'year': 1992, 'le': 0.559699364}]","[{'year': 1992, 'eg': 0.23228313814903098}]"
1264,Bob Franks,republican,New Jersey,7,candidate,"[{'year': 1992, 'le': 0.18802037600000002}, {'year': 1994, 'le': 0.440393716}, {'year': 1996, 'le': 0.790973246}, {'year': 1998, 'le': 2.0663635730000003}]","[{'year': 1992, 'eg': 0.3935352020702832}, {'year': 1994, 'eg': 0.29149508311376665}, {'year': 1996, 'eg': 0.3644069982929944}, {'year': 1998, 'eg': 0.41911754772294346}]"
1265,Herb Klein,democrat,New Jersey,8,candidate,"[{'year': 1992, 'le': 0.803224562}]","[{'year': 1992, 'eg': 0.44137337971510193}]"
1266,Robert Menendez,democrat,New Jersey,13,candidate,"[{'year': 1992, 'le': 0.142028815}, {'year': 1994, 'le': 0.114784405}, {'year': 1996, 'le': 1.40741539}, {'year': 1998, 'le': 0.39114180200000004}, {'year': 2000, 'le': 0.255544901}, {'year': 2002, 'le': 0.49485546399999997}, {'year': 2004, 'le': 1.1397966179999999}]","[{'year': 1992, 'eg': 0.16276404463538163}, {'year': 1994, 'eg': 0.04313008683628898}, {'year': 1996, 'eg': -0.11465935701460338}, {'year': 1998, 'eg': -0.13413912073147125}, {'year': 2000, 'eg': -0.10097752493890469}, {'year': 2002, 'eg': -0.101222892021007}, {'year': 2004, 'eg': -0.03734776640487398}]"
1267,Rick Lazio,republican,New York,2,candidate,"[{'year': 1992, 'le': 0.09401018800000001}, {'year': 1994, 'le': 2.117308855}, {'year': 1996, 'le': 2.7691934110000003}, {'year': 1998, 'le': 6.678008556}]","[{'year': 1992, 'eg': 0.48760928252295094}, {'year': 1994, 'eg': 0.2139394386819731}, {'year': 1996, 'eg': 0.2831935502923631}, {'year': 1998, 'eg': 0.2695642098662777}]"
1268,Steve A. Orlins,democrat,New York,3,candidate,"[{'year': 1992, 'le': 0.078341823}]","[{'year': 1992, 'eg': 0.47159777822428217}]"
1269,David A. Levy,republican,New York,4,candidate,"[{'year': 1992, 'le': 0.10967855300000001}]","[{'year': 1992, 'eg': 0.4934494981131499}]"
1270,Jerrold Nadler,democrat,New York,8,candidate,"[{'year': 1992, 'le': 0.518069566}, {'year': 1994, 'le': 0.488244653}, {'year': 1996, 'le': 0.551760852}, {'year': 1998, 'le': 0.469860047}, {'year': 2000, 'le': 1.031134009}, {'year': 2004, 'le': 0.28034145}, {'year': 2006, 'le': 0.300028086}, {'year': 2008, 'le': 0.900571795}, {'year': 2010, 'le': 0.643963277}, {'year': 2012, 'le': 0.304630369}, {'year': 2014, 'le': 0.20598264}, {'year': 2016, 'le': 0.5613453389999999}]","[{'year': 1992, 'eg': 0.031502515543643035}, {'year': 1994, 'eg': -0.009443324546441308}, {'year': 1996, 'eg': 0.000641867987465885}, {'year': 1998, 'eg': -0.0691345770876929}, {'year': 2000, 'eg': 0.004055324645653377}, {'year': 2004, 'eg': 0.027438903238625075}, {'year': 2006, 'eg': -0.052179220925011226}, {'year': 2008, 'eg': 0.04486939009220684}, {'year': 2010, 'eg': 0.015643558822296438}, {'year': 2012, 'eg': -0.009755715694198195}, {'year': 2014, 'eg': -0.15306555031529862}, {'year': 2016, 'eg': -0.002187485929550196}]"
1271,Nydia M. Velazquez,democrat,New York,12,candidate,"[{'year': 1992, 'le': 0.199395347}, {'year': 1998, 'le': 1.369525909}, {'year': 2004, 'le': 0.16820487}, {'year': 2010, 'le': 0.415806025}]","[{'year': 1992, 'eg': 0.08236110446475571}, {'year': 1998, 'eg': -0.07344411541567754}, {'year': 2004, 'eg': -0.01856205309041042}, {'year': 2010, 'eg': -0.29101587264993717}, {'year': 2018, 'eg': -0.35265285883205555}]"
1272,Carolyn B. Maloney,democrat,New York,14,candidate,"[{'year': 1992, 'le': 0.408391014}, {'year': 1994, 'le': 1.61640048}, {'year': 1996, 'le': 1.006929636}, {'year': 1998, 'le': 1.371727586}, {'year': 2000, 'le': 0.702314854}, {'year': 2002, 'le': 0.813521266}, {'year': 2004, 'le': 0.899896053}, {'year': 2006, 'le': 4.707746506}, {'year': 2008, 'le': 6.208245106000001}, {'year': 2010, 'le': 0.7542609570000001}, {'year': 2012, 'le': 1.825443149}, {'year': 2014, 'le': 1.218356967}, {'year': 2016, 'le': 0.7237367029999999}]","[{'year': 1992, 'eg': 0.4789544235924933}, {'year': 1994, 'eg': 0.22539224196472332}, {'year': 1996, 'eg': 0.12204985258136421}, {'year': 1998, 'eg': 0.0637594888318497}, {'year': 2000, 'eg': 0.09393178731116827}, {'year': 2002, 'eg': 0.1373824254976716}, {'year': 2004, 'eg': 0.011211744142342625}, {'year': 2006, 'eg': -0.053180013386793866}, {'year': 2008, 'eg': 0.01549935904906188}, {'year': 2010, 'eg': -0.0001362298230341372}, {'year': 2012, 'eg': -0.0326161908702248}, {'year': 2014, 'eg': -0.0014052120592743995}, {'year': 2016, 'eg': -0.07880360819625411}, {'year': 2018, 'eg': -0.19641531382381083}]"
1273,Jose E. Serrano,democrat,New York,16,candidate,"[{'year': 1992, 'le': 0.078341823}, {'year': 1998, 'le': 0.359976381}, {'year': 2004, 'le': 0.182221942}, {'year': 2010, 'le': 0.228157222}]","[{'year': 1992, 'eg': -0.06165866658590875}, {'year': 1998, 'eg': -0.20345752046705884}, {'year': 2004, 'eg': -0.1874084375822796}, {'year': 2010, 'eg': -0.3323031857489243}, {'year': 2018, 'eg': -0.40511826498447023}]"
1274,John M. McHugh,republican,New York,24,candidate,"[{'year': 1992, 'le': 0.015668365}, {'year': 1994, 'le': 0.42427125600000004}, {'year': 1996, 'le': 0.816981375}, {'year': 1998, 'le': 1.002518177}, {'year': 2000, 'le': 0.078034982}, {'year': 2002, 'le': 1.486570477}, {'year': 2004, 'le': 1.000575021}, {'year': 2006, 'le': 0.484702677}, {'year': 2008, 'le': 0.6805116379999999}]","[{'year': 1992, 'eg': 0.21550254061961688}, {'year': 1994, 'eg': 0.09841301608078798}, {'year': 1996, 'eg': 0.18999647528412067}, {'year': 1998, 'eg': 0.08430918169894662}, {'year': 2000, 'eg': 0.10797040570205155}, {'year': 2002, 'eg': -0.09606311581524594}, {'year': 2004, 'eg': 0.2367175826000332}, {'year': 2006, 'eg': 0.33442555584393113}, {'year': 2008, 'eg': 0.3057709827819842}]"
1275,Maurice D. Hinchey,democrat,New York,26,candidate,"[{'year': 1992, 'le': 0.20470227300000002}, {'year': 1994, 'le': 0.325996161}, {'year': 1996, 'le': 0.31153547800000003}, {'year': 1998, 'le': 0.40363940600000003}, {'year': 2000, 'le': 0.187283963}, {'year': 2002, 'le': 0.7595641609999999}, {'year': 2004, 'le': 0.266324377}, {'year': 2006, 'le': 0.771902561}, {'year': 2008, 'le': 0.9389196120000001}, {'year': 2010, 'le': 0.163736358}]","[{'year': 1992, 'eg': 0.44611606808127763}, {'year': 1994, 'eg': 0.46163108974668976}, {'year': 1996, 'eg': 0.3399996644816031}, {'year': 1998, 'eg': 0.22375883707999047}, {'year': 2000, 'eg': 0.3100835489413208}, {'year': 2002, 'eg': 0.2928132687716816}, {'year': 2004, 'eg': 0.2678992070312908}, {'year': 2006, 'eg': -0.03373201461831378}, {'year': 2008, 'eg': 0.256402920352152}, {'year': 2010, 'eg': 0.3805221402786541}]"
1276,Jack Quinn,republican,New York,30,candidate,"[{'year': 1992, 'le': 0.031336729}, {'year': 1994, 'le': 0.451626927}, {'year': 1998, 'le': 0.211502209}, {'year': 2000, 'le': 0.996611118}, {'year': 2002, 'le': 0.08301238}]","[{'year': 1992, 'eg': 0.4532208965020351}, {'year': 1994, 'eg': 0.26277531079089733}, {'year': 1998, 'eg': 0.3077475350202623}, {'year': 2000, 'eg': 0.29441467601431026}, {'year': 2002, 'eg': 0.19539680713217233}]"
1277,Eva M. Clayton,democrat,North Carolina,1,candidate,"[{'year': 1992, 'le': 0.110692085}, {'year': 1994, 'le': 0.019130735}, {'year': 1996, 'le': 0.74049598}, {'year': 1998, 'le': 0.09561091699999999}, {'year': 2000, 'le': 0.109248981}]","[{'year': 1992, 'eg': 0.14435363784326627}, {'year': 1994, 'eg': 0.2786327207595793}, {'year': 1996, 'eg': 0.1722253193397484}, {'year': 1998, 'eg': 0.24737288569401888}, {'year': 2000, 'eg': 0.17239702275226254}]"
1278,Melvin L. Watt,democrat,North Carolina,12,candidate,"[{'year': 1992, 'le': 0.0}, {'year': 1994, 'le': 0.0}, {'year': 1996, 'le': 0.130727693}, {'year': 1998, 'le': 0.1158913}, {'year': 2000, 'le': 0.414049536}, {'year': 2002, 'le': 0.140120611}, {'year': 2004, 'le': 0.014017072}, {'year': 2006, 'le': 0.5300879479999999}, {'year': 2008, 'le': 0.985835448}, {'year': 2010, 'le': 0.76499778}, {'year': 2012, 'le': 0.0}]","[{'year': 1992, 'eg': 0.0694210945449719}, {'year': 1994, 'eg': 0.18362607137558348}, {'year': 1996, 'eg': 0.05221646913113034}, {'year': 1998, 'eg': 0.36243609267921245}, {'year': 2000, 'eg': 0.18455705160081093}, {'year': 2002, 'eg': 0.1744754990445586}, {'year': 2004, 'eg': 0.16347290406633133}, {'year': 2006, 'eg': 0.15984484183635134}, {'year': 2008, 'eg': 0.06883157343514891}, {'year': 2010, 'eg': 0.20261161554747634}, {'year': 2012, 'eg': -0.0926930152971297}]"
1279,David Mann,democrat,Ohio,1,candidate,"[{'year': 1992, 'le': 0.062673459}]","[{'year': 1992, 'eg': -0.012679528905913416}]"
1280,Ted Strickland,democrat,Ohio,6,candidate,"[{'year': 1992, 'le': 0.062673459}, {'year': 1996, 'le': 0.07232312099999999}, {'year': 1998, 'le': 0.22383910399999998}, {'year': 2000, 'le': 0.20289096199999998}, {'year': 2002, 'le': 0.265639603}, {'year': 2004, 'le': 0.28034145}]","[{'year': 1992, 'eg': 0.4856718959218422}, {'year': 1996, 'eg': 0.4734914711689848}, {'year': 1998, 'eg': 0.360768817531831}, {'year': 2000, 'eg': 0.3259080366124353}, {'year': 2002, 'eg': 0.3104115022310362}, {'year': 2004, 'eg': -0.49934817645666935}]"
1281,Martin R. Hoke,republican,Ohio,10,candidate,"[{'year': 1992, 'le': 0.047005094000000004}, {'year': 1994, 'le': 0.800836146}]","[{'year': 1992, 'eg': 0.36411864851252296}, {'year': 1994, 'eg': 0.36763704877504233}]"
1282,Sherrod Brown,democrat,Ohio,13,candidate,"[{'year': 1992, 'le': 0.09401018800000001}, {'year': 1994, 'le': 0.133915141}, {'year': 1996, 'le': 0.054242339}, {'year': 1998, 'le': 0.761371076}, {'year': 2000, 'le': 1.714936614}, {'year': 2002, 'le': 0.594470322}, {'year': 2004, 'le': 0.266324377}]","[{'year': 1992, 'eg': 0.3192485471223906}, {'year': 1994, 'eg': 0.4645687547424332}, {'year': 1996, 'eg': 0.24814011983395023}, {'year': 1998, 'eg': 0.2690593993914539}, {'year': 2000, 'eg': 0.17427781449156468}, {'year': 2002, 'eg': 0.1206623986725118}, {'year': 2004, 'eg': 0.15140861607412426}]"
1283,Deborah Pryce,republican,Ohio,15,candidate,"[{'year': 1992, 'le': 0.062673459}, {'year': 1994, 'le': 0.17256344899999998}, {'year': 1996, 'le': 0.224747747}, {'year': 1998, 'le': 0.669833958}, {'year': 2000, 'le': 0.802575707}, {'year': 2002, 'le': 0.611035466}, {'year': 2004, 'le': 2.337383242}, {'year': 2006, 'le': 0.699918985}]","[{'year': 1992, 'eg': 0.4381227393537299}, {'year': 1994, 'eg': 0.08401588017232742}, {'year': 1996, 'eg': 0.0840427021193004}, {'year': 1998, 'eg': 0.12748302305169307}, {'year': 2000, 'eg': 0.10401554906003951}, {'year': 2002, 'eg': 0.1682278940663101}, {'year': 2004, 'eg': 0.2995782795970227}, {'year': 2006, 'eg': 0.49522140664741326}]"
1284,Eric Fingerhut,democrat,Ohio,19,candidate,"[{'year': 1992, 'le': 0.09401018800000001}]","[{'year': 1992, 'eg': 0.4473246085836029}]"
1285,"Ernest J. Istook, Jr.",republican,Oklahoma,5,candidate,"[{'year': 1992, 'le': 0.062673459}, {'year': 1994, 'le': 0.019130735}, {'year': 1998, 'le': 4.218139648}, {'year': 2000, 'le': 2.3553099630000003}]","[{'year': 1992, 'eg': 0.4321667475391654}, {'year': 1994, 'eg': -0.28149211804940993}, {'year': 1998, 'eg': 0.1364969385530948}, {'year': 2000, 'eg': 0.08737794737325402}]"
1286,Elizabeth Furse,democrat,Oregon,1,candidate,"[{'year': 1992, 'le': 0.524473859}, {'year': 1994, 'le': 0.306091756}, {'year': 1996, 'le': 0.253130913}]","[{'year': 1992, 'eg': 0.45944301284361255}, {'year': 1994, 'eg': 0.4988188464854777}, {'year': 1996, 'eg': 0.4338092776844554}]"
1287,Lucien E. Blackwell,democrat,Pennsylvania,2,candidate,"[{'year': 1992, 'le': 0.09401018800000001}]","[{'year': 1992, 'eg': -0.04433521715351498}]"
1288,Ron Klink,democrat,Pennsylvania,4,candidate,"[{'year': 1992, 'le': 0.466093794}, {'year': 1994, 'le': 1.068519831}, {'year': 1996, 'le': 0.216969356}, {'year': 1998, 'le': 0.26215896}]","[{'year': 1992, 'eg': -0.08085843259555653}, {'year': 1994, 'eg': 0.2166136939072348}, {'year': 1996, 'eg': 0.21565534035207748}, {'year': 1998, 'eg': 0.22355506076630485}]"
1289,Tim Holden,democrat,Pennsylvania,6,candidate,"[{'year': 1992, 'le': 0.197299912}, {'year': 1994, 'le': 0.076522939}, {'year': 1996, 'le': 0.625431776}, {'year': 1998, 'le': 0.061684459000000004}, {'year': 2000, 'le': 0.187283963}, {'year': 2002, 'le': 0.144511044}, {'year': 2004, 'le': 0.08690584900000001}, {'year': 2006, 'le': 0.316796333}, {'year': 2008, 'le': 0.349099293}, {'year': 2010, 'le': 0.026842026}]","[{'year': 1992, 'eg': 0.4585733103852773}, {'year': 1994, 'eg': 0.3650217798314348}, {'year': 1996, 'eg': 0.3214243959965231}, {'year': 1998, 'eg': 0.2799689895893621}, {'year': 2000, 'eg': 0.1741485298919602}, {'year': 2002, 'eg': 0.4717821462459822}, {'year': 2004, 'eg': 0.2984173332510813}, {'year': 2006, 'eg': 0.20956917335990263}, {'year': 2008, 'eg': 0.2264150319885793}, {'year': 2010, 'eg': 0.38999278641222374}]"
1290,James C. Greenwood,republican,Pennsylvania,8,candidate,"[{'year': 1992, 'le': 0.112812226}, {'year': 1994, 'le': 0.789069474}, {'year': 1996, 'le': 1.4773974419999998}, {'year': 1998, 'le': 2.092489004}, {'year': 2000, 'le': 4.62220335}, {'year': 2002, 'le': 1.8731287719999998}]","[{'year': 1992, 'eg': 0.4378972340885957}, {'year': 1994, 'eg': 0.10556665510186991}, {'year': 1996, 'eg': 0.261879092620249}, {'year': 1998, 'eg': 0.1938191632928475}, {'year': 2000, 'eg': 0.2944183221133329}, {'year': 2002, 'eg': 0.24816262206228185}]"
1291,Marjorie Margolies-Mezvinsky,democrat,Pennsylvania,13,candidate,"[{'year': 1992, 'le': 0.22163209899999997}]","[{'year': 1992, 'eg': 0.49459836139796926}]"
1292,Paul McHale,democrat,Pennsylvania,15,candidate,"[{'year': 1992, 'le': 0.17235201100000003}, {'year': 1994, 'le': 0.34817937}, {'year': 1996, 'le': 0.191493064}]","[{'year': 1992, 'eg': 0.4442256848737132}, {'year': 1994, 'eg': 0.49688554029249415}, {'year': 1996, 'eg': 0.36520465355379983}]"
1293,Jack Reed,democrat,Rhode Island,2,candidate,"[{'year': 1992, 'le': 0.387415723}, {'year': 1994, 'le': 0.7508080009999999}]","[{'year': 1992, 'eg': 0.037940346259778}, {'year': 1994, 'eg': 0.14029839722283774}]"
1294,Bob Inglis,republican,South Carolina,4,candidate,"[{'year': 1992, 'le': 0.423045846}, {'year': 1994, 'le': 0.038261469}, {'year': 1996, 'le': 0.16688925}, {'year': 2004, 'le': 0.687857059}, {'year': 2006, 'le': 0.27573967}, {'year': 2008, 'le': 0.027973328999999998}]","[{'year': 1992, 'eg': 0.4712917695680661}, {'year': 1994, 'eg': 0.02922051804579825}, {'year': 1996, 'eg': 0.06857571152819418}, {'year': 2004, 'eg': 0.09194217166677754}, {'year': 2006, 'eg': 0.17730963536022143}, {'year': 2008, 'eg': 0.2681931918886514}]"
1295,"John M. Spratt, Jr.",democrat,South Carolina,5,candidate,"[{'year': 1992, 'le': 2.747370384}, {'year': 1994, 'le': 0.153045878}, {'year': 1998, 'le': 0.033926452999999995}, {'year': 2000, 'le': 0.458113879}, {'year': 2004, 'le': 0.156991212}, {'year': 2006, 'le': 0.912211716}]","[{'year': 1992, 'eg': 0.27516576909212065}, {'year': 1994, 'eg': 0.4572467528966117}, {'year': 1998, 'eg': 0.3221801844407661}, {'year': 2000, 'eg': 0.30712849451903745}, {'year': 2004, 'eg': 0.23899669302897106}, {'year': 2006, 'eg': 0.36157324411660596}]"
1296,James E. Clybrun,democrat,South Carolina,6,candidate,"[{'year': 1992, 'le': 0.122091761}]","[{'year': 1992, 'eg': 0.19439771516354648}]"
1297,Sam Johnson,republican,Texas,3,candidate,"[{'year': 1992, 'le': 0.047005094000000004}, {'year': 1994, 'le': 0.038261469}, {'year': 1996, 'le': 0.932249963}, {'year': 1998, 'le': 1.793606281}, {'year': 2000, 'le': 0.669073641}, {'year': 2002, 'le': 0.863569438}, {'year': 2004, 'le': 1.000575021}, {'year': 2006, 'le': 0.087735355}, {'year': 2008, 'le': 0.142663979}, {'year': 2010, 'le': 0.739323258}, {'year': 2012, 'le': 1.8513276580000002}, {'year': 2014, 'le': 1.923663139}, {'year': 2016, 'le': 2.552876949}]","[{'year': 1992, 'eg': -0.3608903258320912}, {'year': 1994, 'eg': -0.4095596158079503}, {'year': 1996, 'eg': 0.014577543507019577}, {'year': 1998, 'eg': -0.412043290191318}, {'year': 2000, 'eg': 0.04084239223816997}, {'year': 2002, 'eg': 0.00387003432100848}, {'year': 2004, 'eg': -0.35617441241347836}, {'year': 2006, 'eg': 0.22399405135289432}, {'year': 2008, 'eg': 0.2828842163459688}, {'year': 2010, 'eg': 0.15063674239446584}, {'year': 2012, 'eg': -0.49999465754888345}, {'year': 2014, 'eg': -0.32009690483077813}, {'year': 2016, 'eg': 0.23373843086324955}]"
1298,Henry Bonilla,republican,Texas,23,candidate,"[{'year': 1992, 'le': 1.079902331}, {'year': 1994, 'le': 0.042087615}, {'year': 1996, 'le': 0.7286734579999999}, {'year': 1998, 'le': 0.03084223}, {'year': 2000, 'le': 1.9190380569999999}, {'year': 2002, 'le': 2.092211485}, {'year': 2004, 'le': 3.0426774119999997}, {'year': 2006, 'le': 1.3568717240000001}]","[{'year': 1992, 'eg': 0.29283666071525183}, {'year': 1994, 'eg': 0.2480155364835985}, {'year': 1996, 'eg': 0.24526822063122944}, {'year': 1998, 'eg': 0.21325836820083682}, {'year': 2000, 'eg': 0.29477978131784255}, {'year': 2002, 'eg': 0.45679233753121845}, {'year': 2004, 'eg': 0.10148558029719719}, {'year': 2006, 'eg': 0.5496611442741863}]"
